Actual,Prediction,Team,Season,SUBSET
0.0,0.8852224984437237,Bulls,2017,TRAIN
0.0,1.1796649605221736,Mavericks,2017,TRAIN
0.0,1.192431594189214,Knicks,2017,TRAIN
0.0,1.1940312839185268,Kings,2017,TRAIN
5.0,1.6784393451568032,Pelicans,2017,TRAIN
0.0,1.7451694562592572,Hornets,2017,TRAIN
1.0,2.0722131841376332,Timberwolves,2017,TRAIN
4.0,2.332744710327852,Raptors,2017,TRAIN
3.0,2.376501231023573,Bucks,2017,TRAIN
0.0,2.5345506472484653,Pistons,2017,TRAIN
0.0,2.562241098887666,Trail Blazers,2017,TRAIN
3.0,3.082393806379063,Pacers,2017,TRAIN
1.0,3.285839756080234,Heat,2017,TRAIN
0.0,3.466818763093577,Nuggets,2017,TRAIN
5.0,3.560932480337697,Jazz,2017,TRAIN
2.0,3.7539341038273313,Wizards,2017,TRAIN
11.0,3.7826437860393685,Celtics,2017,TRAIN
0.0,3.805394453386162,Clippers,2017,TRAIN
2.0,4.086655928397806,Thunder,2017,TRAIN
1.0,5.673781989059542,Spurs,2017,TRAIN
11.0,5.854061770643686,Rockets,2017,TRAIN
12.0,6.966944983890871,Cavaliers,2017,TRAIN
16.0,7.542923671421322,Warriors,2017,TRAIN
0.0,-1.1089280865684306,Suns,2018,TRAIN
0.0,-0.4187511714455066,Bulls,2018,TRAIN
0.0,-0.39846024069524333,Knicks,2018,TRAIN
0.0,-0.24116271811319556,Hawks,2018,TRAIN
1.0,-0.17156316443675299,Magic,2018,TRAIN
0.0,0.0321538790009613,Kings,2018,TRAIN
0.0,0.11282671050720262,Grizzlies,2018,TRAIN
0.0,0.8862291341411912,Mavericks,2018,TRAIN
7.0,1.2032814238885277,Nuggets,2018,TRAIN
1.0,1.3945173550286905,Nets,2018,TRAIN
2.0,1.6924676015070874,Clippers,2018,TRAIN
0.0,2.036598553800421,Pacers,2018,TRAIN
